Puzzle,Solution Count,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
.....4.31..4..3.,1,5,11,0,0,0,0,0,0,0,Simple,
24.11..........2,1,5,11,0,0,0,0,0,0,0,Simple,
.3.2.....2...1.3,1,5,11,0,0,0,0,0,0,0,Simple,
.12.......12..3.,1,5,11,0,0,0,0,0,0,0,Simple,
1.......2.1.4.2.,1,5,11,0,0,0,0,0,0,0,Simple,
....3...1..3..2.,1,4,12,0,0,0,0,0,0,0,Simple,
...41...42......,1,4,12,0,0,0,0,0,0,0,Simple,
.2.3.3....4.....,1,4,12,0,0,0,0,0,0,0,Simple,
......32.213....,1,5,11,0,0,0,0,0,0,0,Simple,
..4.4..33......2,1,5,11,0,0,0,0,0,0,0,Simple,
1...43..3.4.....,1,5,11,0,0,0,0,0,0,0,Simple,
1.....3..2..3.2.,1,5,11,0,0,0,0,0,0,0,Simple,
......32....24..,1,4,12,0,0,0,0,0,0,0,Simple,
.2...1.....1...4,1,4,12,0,0,0,0,0,0,0,Simple,
.3.....4....24..,1,4,12,0,0,0,0,0,0,0,Simple,
.1.........2.31.,1,4,12,0,0,0,0,0,0,0,Simple,
1..4..1..3....4.,1,5,11,0,0,0,0,0,0,0,Simple,
4...2..3......2.,1,4,12,0,0,0,0,0,0,0,Simple,
.2....2..4....1.,1,4,12,0,0,0,0,0,0,0,Simple,
1..2.41.....4...,1,5,11,0,0,0,0,0,0,0,Simple,
.4..1.......2.1.,1,4,12,0,0,0,0,0,0,0,Simple,
...4.42.32......,1,5,11,0,0,0,0,0,0,0,Simple,
..1..4.3.3......,1,4,12,0,0,0,0,0,0,0,Simple,
....4.....2..14.,1,4,12,0,0,0,0,0,0,0,Simple,
...4.1...3.....3,1,4,12,0,0,0,0,0,0,0,Simple,
..2.4.3.3.4.....,1,5,11,0,0,0,0,0,0,0,Simple,
...3..41....1..4,1,5,11,0,0,0,0,0,0,0,Simple,
.1..2.....24...1,1,5,11,0,0,0,0,0,0,0,Simple,
.....2.424...3..,1,5,11,0,0,0,0,0,0,0,Simple,
2......1..42....,1,4,12,0,0,0,0,0,0,0,Simple,
.3..4.....3...14,1,5,11,0,0,0,0,0,0,0,Simple,
.2..1..2.1....3.,1,5,11,0,0,0,0,0,0,0,Simple,
3..24.........3.,1,4,12,0,0,0,0,0,0,0,Simple,
..2..3.11....2..,1,5,11,0,0,0,0,0,0,0,Simple,
.31......1...43.,1,5,11,0,0,0,0,0,0,0,Simple,
...12..31..2....,1,5,11,0,0,0,0,0,0,0,Simple,
..4....2.21.4...,1,5,11,0,0,0,0,0,0,0,Simple,
......432..43.2.,1,6,10,0,0,0,0,0,0,0,Simple,
3..2..4......2.4,1,5,11,0,0,0,0,0,0,0,Simple,
....2.3.....3.24,1,5,11,0,0,0,0,0,0,0,Simple,
...2....1...23.1,1,5,11,0,0,0,0,0,0,0,Simple,
..1....44..13...,1,5,11,0,0,0,0,0,0,0,Simple,
.....1.3....3.2.,1,4,12,0,0,0,0,0,0,0,Simple,
.3.4.2.3.4......,1,5,11,0,0,0,0,0,0,0,Simple,
.1.22....3.....1,1,5,11,0,0,0,0,0,0,0,Simple,
31...4.....1..3.,1,5,11,0,0,0,0,0,0,0,Simple,
...4..1......4.2,1,4,12,0,0,0,0,0,0,0,Simple,
..1.1.3......4..,1,4,12,0,0,0,0,0,0,0,Simple,
....4.32....2..3,1,5,11,0,0,0,0,0,0,0,Simple,
......1..43..14.,1,5,11,0,0,0,0,0,0,0,Simple,
.....12..21...3.,1,5,11,0,0,0,0,0,0,0,Simple,
3..2....2....4..,1,4,12,0,0,0,0,0,0,0,Simple,
3...12......2..1,1,5,11,0,0,0,0,0,0,0,Simple,
.4..1.....1.3..4,1,5,11,0,0,0,0,0,0,0,Simple,
2..1.4.....2....,1,4,12,0,0,0,0,0,0,0,Simple,
.3.1.2....1....3,1,5,11,0,0,0,0,0,0,0,Simple,
1......2.1....4.,1,4,12,0,0,0,0,0,0,0,Simple,
...12..4.....4..,1,4,12,0,0,0,0,0,0,0,Simple,
.1.34.1..4......,1,5,11,0,0,0,0,0,0,0,Simple,
..1....4.1..42..,1,5,11,0,0,0,0,0,0,0,Simple,
....1.3...1....2,1,4,12,0,0,0,0,0,0,0,Simple,
3........4.3...1,1,4,12,0,0,0,0,0,0,0,Simple,
..3.4..11.......,1,4,12,0,0,0,0,0,0,0,Simple,
...2..4.....4.3.,1,4,12,0,0,0,0,0,0,0,Simple,
3.....3.4.....1.,1,4,12,0,0,0,0,0,0,0,Simple,
..34....4..1.1..,1,5,11,0,0,0,0,0,0,0,Simple,
1....4...2.4....,1,4,12,0,0,0,0,0,0,0,Simple,
..31...4.4..3...,1,5,11,0,0,0,0,0,0,0,Simple,
....23..12.3....,1,5,11,0,0,0,0,0,0,0,Simple,
.1.....4.2.....1,1,4,12,0,0,0,0,0,0,0,Simple,
....32..1......3,1,4,12,0,0,0,0,0,0,0,Simple,
2...41.2...4....,1,5,11,0,0,0,0,0,0,0,Simple,
3.2...4......2..,1,4,12,0,0,0,0,0,0,0,Simple,
.13.3..4......4.,1,5,11,0,0,0,0,0,0,0,Simple,
.3.........44..2,1,4,12,0,0,0,0,0,0,0,Simple,
123.....2.1.....,1,5,11,0,0,0,0,0,0,0,Simple,
2..4....3...42..,1,5,11,0,0,0,0,0,0,0,Simple,
.4....3.....42..,1,4,12,0,0,0,0,0,0,0,Simple,
.....2..4.3...4.,1,4,12,0,0,0,0,0,0,0,Simple,
.3..423.......2.,1,5,11,0,0,0,0,0,0,0,Simple,
...3.42.....2.3.,1,5,11,0,0,0,0,0,0,0,Simple,
2....42..3....4.,1,5,11,0,0,0,0,0,0,0,Simple,
......133......4,1,4,12,0,0,0,0,0,0,0,Simple,
2.4.....4..1.2..,1,5,11,0,0,0,0,0,0,0,Simple,
2.3..4..4..2....,1,5,11,0,0,0,0,0,0,0,Simple,
4..3....1...34..,1,5,11,0,0,0,0,0,0,0,Simple,
4.3.2......4....,1,4,12,0,0,0,0,0,0,0,Simple,
....34......41.3,1,5,11,0,0,0,0,0,0,0,Simple,
2.43........4..2,1,5,11,0,0,0,0,0,0,0,Simple,
.....2...4.11.2.,1,5,11,0,0,0,0,0,0,0,Simple,
4...1.3....3..1.,1,5,11,0,0,0,0,0,0,0,Simple,
.2.....3..1.2...,1,4,12,0,0,0,0,0,0,0,Simple,
.32......2..4...,1,4,12,0,0,0,0,0,0,0,Simple,
..32.....2.44...,1,5,11,0,0,0,0,0,0,0,Simple,
....2.....4..32.,1,4,12,0,0,0,0,0,0,0,Simple,
3...2......3...4,1,4,12,0,0,0,0,0,0,0,Simple,
.3...1.....1...2,1,4,12,0,0,0,0,0,0,0,Simple,
1.2..3..3..1....,1,5,11,0,0,0,0,0,0,0,Simple,
1.2.2......3....,1,4,12,0,0,0,0,0,0,0,Simple,
.2.4...3....4...,1,4,12,0,0,0,0,0,0,0,Simple,
41.........2.4..,1,4,12,0,0,0,0,0,0,0,Simple,
31..4...1.3.....,1,5,11,0,0,0,0,0,0,0,Simple,
..1...3..4...1..,1,4,12,0,0,0,0,0,0,0,Simple,
.....3...42..23.,1,5,11,0,0,0,0,0,0,0,Simple,
..41..3.1....3..,1,5,11,0,0,0,0,0,0,0,Simple,
...13...4......4,1,4,12,0,0,0,0,0,0,0,Simple,
.2.41.2.......4.,1,5,11,0,0,0,0,0,0,0,Simple,
.23........34.2.,1,5,11,0,0,0,0,0,0,0,Simple,
..12....4......1,1,4,12,0,0,0,0,0,0,0,Simple,
...3..4.....3..1,1,4,12,0,0,0,0,0,0,0,Simple,
..4.....4.1..2..,1,4,12,0,0,0,0,0,0,0,Simple,
24........1.4...,1,4,12,0,0,0,0,0,0,0,Simple,
1.32........3.2.,1,5,11,0,0,0,0,0,0,0,Simple,
...4.3.2.....2.3,1,5,11,0,0,0,0,0,0,0,Simple,
.32.2.........34,1,5,11,0,0,0,0,0,0,0,Simple,
...4.43...1....3,1,5,11,0,0,0,0,0,0,0,Simple,
..43...22....4..,1,5,11,0,0,0,0,0,0,0,Simple,
......2313......,1,4,12,0,0,0,0,0,0,0,Simple,
....1.....4.3..1,1,4,12,0,0,0,0,0,0,0,Simple,
....3......4.4.1,1,4,12,0,0,0,0,0,0,0,Simple,
......31...4.1..,1,4,12,0,0,0,0,0,0,0,Simple,
231..........13.,1,5,11,0,0,0,0,0,0,0,Simple,
23..4......4..3.,1,5,11,0,0,0,0,0,0,0,Simple,
....4.2......2.3,1,4,12,0,0,0,0,0,0,0,Simple,
3..14.........3.,1,4,12,0,0,0,0,0,0,0,Simple,
...3.1..2....3.2,1,5,11,0,0,0,0,0,0,0,Simple,
..1.1..443......,1,5,11,0,0,0,0,0,0,0,Simple,
....1.2.2..3.1..,1,5,11,0,0,0,0,0,0,0,Simple,
.1.4....1....42.,1,5,11,0,0,0,0,0,0,0,Simple,
......4.432.2...,1,5,11,0,0,0,0,0,0,0,Simple,
...1.2....32....,1,4,12,0,0,0,0,0,0,0,Simple,
....2...4..2..3.,1,4,12,0,0,0,0,0,0,0,Simple,
....3..44..3...2,1,5,11,0,0,0,0,0,0,0,Simple,
2........4.1...4,1,4,12,0,0,0,0,0,0,0,Simple,
....23..312.....,1,5,11,0,0,0,0,0,0,0,Simple,
....23.....4.43.,1,5,11,0,0,0,0,0,0,0,Simple,
.2.....3....13..,1,4,12,0,0,0,0,0,0,0,Simple,
31.4....1..3....,1,5,11,0,0,0,0,0,0,0,Simple,
.4......3..4...1,1,4,12,0,0,0,0,0,0,0,Simple,
......31....12..,1,4,12,0,0,0,0,0,0,0,Simple,
4...1.3....1....,1,4,12,0,0,0,0,0,0,0,Simple,
.....2.....43..2,1,4,12,0,0,0,0,0,0,0,Simple,
.....1..4..2...4,1,4,12,0,0,0,0,0,0,0,Simple,
2..3..2.3......4,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.1....41.2,1,5,11,0,0,0,0,0,0,0,Simple,
..2..4.1.2..1...,1,5,11,0,0,0,0,0,0,0,Simple,
2...4.1....4....,1,4,12,0,0,0,0,0,0,0,Simple,
1....3.13....2..,1,5,11,0,0,0,0,0,0,0,Simple,
.1......2.4...2.,1,4,12,0,0,0,0,0,0,0,Simple,
..3....21...3.2.,1,5,11,0,0,0,0,0,0,0,Simple,
.4.....4..3.2...,1,4,12,0,0,0,0,0,0,0,Simple,
.4...2.1..2.....,1,4,12,0,0,0,0,0,0,0,Simple,
2......41......1,1,4,12,0,0,0,0,0,0,0,Simple,
.2.3.4....3....2,1,5,11,0,0,0,0,0,0,0,Simple,
......2.4...234.,1,5,11,0,0,0,0,0,0,0,Simple,
....3.4.4.32....,1,5,11,0,0,0,0,0,0,0,Simple,
.4..1...2....12.,1,5,11,0,0,0,0,0,0,0,Simple,
.2....4..3....3.,1,4,12,0,0,0,0,0,0,0,Simple,
...1..2.2.4.....,1,4,12,0,0,0,0,0,0,0,Simple,
...2...1.4...2..,1,4,12,0,0,0,0,0,0,0,Simple,
.3.2..4......2..,1,4,12,0,0,0,0,0,0,0,Simple,
...34....4....2.,1,4,12,0,0,0,0,0,0,0,Simple,
21........13....,1,4,12,0,0,0,0,0,0,0,Simple,
....2..1..1..3.2,1,5,11,0,0,0,0,0,0,0,Simple,
......3..4...3.2,1,4,12,0,0,0,0,0,0,0,Simple,
..1..13......32.,1,5,11,0,0,0,0,0,0,0,Simple,
3.42..........23,1,5,11,0,0,0,0,0,0,0,Simple,
4....1..1..3..4.,1,5,11,0,0,0,0,0,0,0,Simple,
...24......32...,1,4,12,0,0,0,0,0,0,0,Simple,
....42....4.1...,1,4,12,0,0,0,0,0,0,0,Simple,
...13.4.4.......,1,4,12,0,0,0,0,0,0,0,Simple,
.3.2....3.1.....,1,4,12,0,0,0,0,0,0,0,Simple,
423......42.....,1,5,11,0,0,0,0,0,0,0,Simple,
.4..1....3..4.3.,1,5,11,0,0,0,0,0,0,0,Simple,
......3..4...2.4,1,4,12,0,0,0,0,0,0,0,Simple,
.3.......23....4,1,4,12,0,0,0,0,0,0,0,Simple,
...1...3.1...4..,1,4,12,0,0,0,0,0,0,0,Simple,
.......22..4.1..,1,4,12,0,0,0,0,0,0,0,Simple,
.......33.2.4...,1,4,12,0,0,0,0,0,0,0,Simple,
4....2..1.4.....,1,4,12,0,0,0,0,0,0,0,Simple,
.....31.31...2..,1,5,11,0,0,0,0,0,0,0,Simple,
.3.....3.4.....1,1,4,12,0,0,0,0,0,0,0,Simple,
.4..1.....1.2..4,1,5,11,0,0,0,0,0,0,0,Simple,
..4......2...3.2,1,4,12,0,0,0,0,0,0,0,Simple,
3.2....12.......,1,4,12,0,0,0,0,0,0,0,Simple,
3....1...2.1....,1,4,12,0,0,0,0,0,0,0,Simple,
1..3....32.1....,1,5,11,0,0,0,0,0,0,0,Simple,
..3....1.3..41..,1,5,11,0,0,0,0,0,0,0,Simple,
....24.1.....2.4,1,5,11,0,0,0,0,0,0,0,Simple,
.2..1.......4.1.,1,4,12,0,0,0,0,0,0,0,Simple,
.4......4.2..2.1,1,5,11,0,0,0,0,0,0,0,Simple,
.2........1..4.2,1,4,12,0,0,0,0,0,0,0,Simple,
....3..2..1....3,1,4,12,0,0,0,0,0,0,0,Simple,
2.3.3.4.......2.,1,5,11,0,0,0,0,0,0,0,Simple,
.1.3.4.......3.1,1,5,11,0,0,0,0,0,0,0,Simple,
.....2.1.13.2...,1,5,11,0,0,0,0,0,0,0,Simple,
1..3..4....4..1.,1,5,11,0,0,0,0,0,0,0,Simple,
......3..4..3.2.,1,4,12,0,0,0,0,0,0,0,Simple,
4........2.4...3,1,4,12,0,0,0,0,0,0,0,Simple,
......1.2....14.,1,4,12,0,0,0,0,0,0,0,Simple,
.3.4..3.2.....4.,1,5,11,0,0,0,0,0,0,0,Simple,
2...4.1....4....,1,4,12,0,0,0,0,0,0,0,Simple,
......122......3,1,4,12,0,0,0,0,0,0,0,Simple,
.2..31....2....3,1,5,11,0,0,0,0,0,0,0,Simple,
3.42........4.3.,1,5,11,0,0,0,0,0,0,0,Simple,
...4.1..1.2..2..,1,5,11,0,0,0,0,0,0,0,Simple,
..3.1.2.....3.1.,1,5,11,0,0,0,0,0,0,0,Simple,
.4.2.........214,1,5,11,0,0,0,0,0,0,0,Simple,
...2..1.1..4.2..,1,5,11,0,0,0,0,0,0,0,Simple,
...3.4...2..4.2.,1,5,11,0,0,0,0,0,0,0,Simple,
....1.....3..41.,1,4,12,0,0,0,0,0,0,0,Simple,
4..........2.2.1,1,4,12,0,0,0,0,0,0,0,Simple,
.......4.3...23.,1,4,12,0,0,0,0,0,0,0,Simple,
..4....24.2.1...,1,5,11,0,0,0,0,0,0,0,Simple,
...4..2..43....2,1,5,11,0,0,0,0,0,0,0,Simple,
.1..3...1.4..4..,1,5,11,0,0,0,0,0,0,0,Simple,
.2.......3.4.4.2,1,5,11,0,0,0,0,0,0,0,Simple,
4...3.4....1....,1,4,12,0,0,0,0,0,0,0,Simple,
...4..3.4..31...,1,5,11,0,0,0,0,0,0,0,Simple,
.3...2.4......2.,1,4,12,0,0,0,0,0,0,0,Simple,
...4....34.1.1..,1,5,11,0,0,0,0,0,0,0,Simple,
.......44..33..1,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.1.1..3...,1,4,12,0,0,0,0,0,0,0,Simple,
....2..4...33..2,1,5,11,0,0,0,0,0,0,0,Simple,
4....2......3..4,1,4,12,0,0,0,0,0,0,0,Simple,
....32.4.....4.2,1,5,11,0,0,0,0,0,0,0,Simple,
1.4..4....12....,1,5,11,0,0,0,0,0,0,0,Simple,
..2.3...21......,1,4,12,0,0,0,0,0,0,0,Simple,
4..1..4..3....1.,1,5,11,0,0,0,0,0,0,0,Simple,
....3......2.4.3,1,4,12,0,0,0,0,0,0,0,Simple,
3.4.......3....1,1,4,12,0,0,0,0,0,0,0,Simple,
.1...2.4..4....2,1,5,11,0,0,0,0,0,0,0,Simple,
12...3...1.2....,1,5,11,0,0,0,0,0,0,0,Simple,
...3..1..1..3.4.,1,5,11,0,0,0,0,0,0,0,Simple,
3.1.1......4....,1,4,12,0,0,0,0,0,0,0,Simple,
.....12...4..21.,1,5,11,0,0,0,0,0,0,0,Simple,
.42..3.....4....,1,4,12,0,0,0,0,0,0,0,Simple,
..12.........231,1,5,11,0,0,0,0,0,0,0,Simple,
.......1.1.3.3.2,1,5,11,0,0,0,0,0,0,0,Simple,
.....2.4....2.3.,1,4,12,0,0,0,0,0,0,0,Simple,
.2....4..1....2.,1,4,12,0,0,0,0,0,0,0,Simple,
..3.....4..11...,1,4,12,0,0,0,0,0,0,0,Simple,
.....4.1....3.4.,1,4,12,0,0,0,0,0,0,0,Simple,
..2....44..23...,1,5,11,0,0,0,0,0,0,0,Simple,
4....1......2.4.,1,4,12,0,0,0,0,0,0,0,Simple,
....32..1......3,1,4,12,0,0,0,0,0,0,0,Simple,
..3.4.....13....,1,4,12,0,0,0,0,0,0,0,Simple,
....241......24.,1,5,11,0,0,0,0,0,0,0,Simple,
3....1...3..2..1,1,5,11,0,0,0,0,0,0,0,Simple,
1....3..3.1...2.,1,5,11,0,0,0,0,0,0,0,Simple,
.12..24.......1.,1,5,11,0,0,0,0,0,0,0,Simple,
1..2.4.....4..1.,1,5,11,0,0,0,0,0,0,0,Simple,
...3.2......13..,1,4,12,0,0,0,0,0,0,0,Simple,
.1....2.32......,1,4,12,0,0,0,0,0,0,0,Simple,
.24.4...2....3..,1,5,11,0,0,0,0,0,0,0,Simple,
43.2........32..,1,5,11,0,0,0,0,0,0,0,Simple,
1..22..3.......1,1,5,11,0,0,0,0,0,0,0,Simple,
....3....1.4...1,1,4,12,0,0,0,0,0,0,0,Simple,
1.3...4......3..,1,4,12,0,0,0,0,0,0,0,Simple,
....4.3......2.3,1,4,12,0,0,0,0,0,0,0,Simple,
.3.....424......,1,4,12,0,0,0,0,0,0,0,Simple,
....23..42.3....,1,5,11,0,0,0,0,0,0,0,Simple,
.2.33......2.4..,1,5,11,0,0,0,0,0,0,0,Simple,
..2.1..44.......,1,4,12,0,0,0,0,0,0,0,Simple,
1.4....143......,1,5,11,0,0,0,0,0,0,0,Simple,
......23...4.3..,1,4,12,0,0,0,0,0,0,0,Simple,
4......1..34....,1,4,12,0,0,0,0,0,0,0,Simple,
42........23....,1,4,12,0,0,0,0,0,0,0,Simple,
3.....2.4....3.4,1,5,11,0,0,0,0,0,0,0,Simple,
2.......3.42...3,1,5,11,0,0,0,0,0,0,0,Simple,
...21.....23....,1,4,12,0,0,0,0,0,0,0,Simple,
......31..2..3..,1,4,12,0,0,0,0,0,0,0,Simple,
.......3.2...12.,1,4,12,0,0,0,0,0,0,0,Simple,
.2......1.4...1.,1,4,12,0,0,0,0,0,0,0,Simple,
....2.4..3.2....,1,4,12,0,0,0,0,0,0,0,Simple,
.2.......321..3.,1,5,11,0,0,0,0,0,0,0,Simple,
...23...1..3..1.,1,5,11,0,0,0,0,0,0,0,Simple,
....2.1..4.1....,1,4,12,0,0,0,0,0,0,0,Simple,
....21...3.....1,1,4,12,0,0,0,0,0,0,0,Simple,
4....3..2....42.,1,5,11,0,0,0,0,0,0,0,Simple,
.1...2.4......2.,1,4,12,0,0,0,0,0,0,0,Simple,
.....34.143.....,1,5,11,0,0,0,0,0,0,0,Simple,
.2..1..2.1....3.,1,5,11,0,0,0,0,0,0,0,Simple,
2.....1..2.33...,1,5,11,0,0,0,0,0,0,0,Simple,
4.......3.2.2.4.,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.1.3...1.4,1,5,11,0,0,0,0,0,0,0,Simple,
......24.....412,1,5,11,0,0,0,0,0,0,0,Simple,
3.12..........31,1,5,11,0,0,0,0,0,0,0,Simple,
....2.1..4.1....,1,4,12,0,0,0,0,0,0,0,Simple,
...4..21.1.2....,1,5,11,0,0,0,0,0,0,0,Simple,
3.....4.13......,1,4,12,0,0,0,0,0,0,0,Simple,
4....1......3.4.,1,4,12,0,0,0,0,0,0,0,Simple,
1..2....2....4..,1,4,12,0,0,0,0,0,0,0,Simple,
.....13.1....3.4,1,5,11,0,0,0,0,0,0,0,Simple,
1...24..4.2.....,1,5,11,0,0,0,0,0,0,0,Simple,
.1..3...4..3....,1,4,12,0,0,0,0,0,0,0,Simple,
......41...4.3..,1,4,12,0,0,0,0,0,0,0,Simple,
....3...4..32..4,1,5,11,0,0,0,0,0,0,0,Simple,
2..43..2...3....,1,5,11,0,0,0,0,0,0,0,Simple,
.3.....4..41....,1,4,12,0,0,0,0,0,0,0,Simple,
...41.2.....2...,1,4,12,0,0,0,0,0,0,0,Simple,
1.43........4.1.,1,5,11,0,0,0,0,0,0,0,Simple,
2..3.4....2....4,1,5,11,0,0,0,0,0,0,0,Simple,
....1.3...1.3.2.,1,5,11,0,0,0,0,0,0,0,Simple,
....4..22.14....,1,5,11,0,0,0,0,0,0,0,Simple,
.3.....132......,1,4,12,0,0,0,0,0,0,0,Simple,
1........14.4..2,1,5,11,0,0,0,0,0,0,0,Simple,
..41....1......3,1,4,12,0,0,0,0,0,0,0,Simple,
...2.3......31..,1,4,12,0,0,0,0,0,0,0,Simple,
....4...2.3.3.4.,1,5,11,0,0,0,0,0,0,0,Simple,
....1.2.....321.,1,5,11,0,0,0,0,0,0,0,Simple,
...3.4..2....3.2,1,5,11,0,0,0,0,0,0,0,Simple,
3...4......1...3,1,4,12,0,0,0,0,0,0,0,Simple,
..34.....42.2...,1,5,11,0,0,0,0,0,0,0,Simple,
2...43.....2..3.,1,5,11,0,0,0,0,0,0,0,Simple,
..2.4......3.4..,1,4,12,0,0,0,0,0,0,0,Simple,
...2.41..2..1...,1,5,11,0,0,0,0,0,0,0,Simple,
....4..33..4...1,1,5,11,0,0,0,0,0,0,0,Simple,
2..1.4....1....4,1,5,11,0,0,0,0,0,0,0,Simple,
.2.....2...1.3..,1,4,12,0,0,0,0,0,0,0,Simple,
..3....234...2..,1,5,11,0,0,0,0,0,0,0,Simple,
.....43....1..4.,1,4,12,0,0,0,0,0,0,0,Simple,
....14.33..1....,1,5,11,0,0,0,0,0,0,0,Simple,
3..4.2.....3....,1,4,12,0,0,0,0,0,0,0,Simple,
..1......12..24.,1,5,11,0,0,0,0,0,0,0,Simple,
...4...34...2...,1,4,12,0,0,0,0,0,0,0,Simple,
.31.....4..3....,1,4,12,0,0,0,0,0,0,0,Simple,
..1..32..2..3...,1,5,11,0,0,0,0,0,0,0,Simple,
...2..342....3..,1,5,11,0,0,0,0,0,0,0,Simple,
..12......2.4...,1,4,12,0,0,0,0,0,0,0,Simple,
.1....2...1..3..,1,4,12,0,0,0,0,0,0,0,Simple,
...1..2.4...1..2,1,5,11,0,0,0,0,0,0,0,Simple,
.......221.33...,1,5,11,0,0,0,0,0,0,0,Simple,
2..3.3.1....12..,1,6,10,0,0,0,0,0,0,0,Simple,
.2.34.2...3.....,1,5,11,0,0,0,0,0,0,0,Simple,
3.24......32....,1,5,11,0,0,0,0,0,0,0,Simple,
...34..2.....2..,1,4,12,0,0,0,0,0,0,0,Simple,
.....43.....2..3,1,4,12,0,0,0,0,0,0,0,Simple,
..2....1.24.....,1,4,12,0,0,0,0,0,0,0,Simple,
..3..1...2....1.,1,4,12,0,0,0,0,0,0,0,Simple,
....23....2.4...,1,4,12,0,0,0,0,0,0,0,Simple,
...22.....1..4..,1,4,12,0,0,0,0,0,0,0,Simple,
.2..1..3...1....,1,4,12,0,0,0,0,0,0,0,Simple,
.3...2.4..2.....,1,4,12,0,0,0,0,0,0,0,Simple,
2.....4.....43..,1,4,12,0,0,0,0,0,0,0,Simple,
4.3..2....4.....,1,4,12,0,0,0,0,0,0,0,Simple,
.3..2...3....42.,1,5,11,0,0,0,0,0,0,0,Simple,
..24..3.....2.4.,1,5,11,0,0,0,0,0,0,0,Simple,
.13..32..2......,1,5,11,0,0,0,0,0,0,0,Simple,
...4.2.1.1..2...,1,5,11,0,0,0,0,0,0,0,Simple,
.2.1...42....1..,1,5,11,0,0,0,0,0,0,0,Simple,
.341..3......4..,1,5,11,0,0,0,0,0,0,0,Simple,
.4......1.3...1.,1,4,12,0,0,0,0,0,0,0,Simple,
...2.4.33.......,1,4,12,0,0,0,0,0,0,0,Simple,
24........2.3...,1,4,12,0,0,0,0,0,0,0,Simple,
..3....4.31.....,1,4,12,0,0,0,0,0,0,0,Simple,
....34..4......1,1,4,12,0,0,0,0,0,0,0,Simple,
...4..3.3.4.1...,1,5,11,0,0,0,0,0,0,0,Simple,
4.....4.3.....1.,1,4,12,0,0,0,0,0,0,0,Simple,
.....32..13..2..,1,5,11,0,0,0,0,0,0,0,Simple,
.2......4..2...3,1,4,12,0,0,0,0,0,0,0,Simple,
......241......2,1,4,12,0,0,0,0,0,0,0,Simple,
4........41.1..3,1,5,11,0,0,0,0,0,0,0,Simple,
...3.2....1.1...,1,4,12,0,0,0,0,0,0,0,Simple,
.142.....41.....,1,5,11,0,0,0,0,0,0,0,Simple,
..4...12.12.....,1,5,11,0,0,0,0,0,0,0,Simple,
......41....12..,1,4,12,0,0,0,0,0,0,0,Simple,
.2....4.21......,1,4,12,0,0,0,0,0,0,0,Simple,
41...2....2....4,1,5,11,0,0,0,0,0,0,0,Simple,
3..2.2..1....3..,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.33.1.....,1,4,12,0,0,0,0,0,0,0,Simple,
......23..1.2...,1,4,12,0,0,0,0,0,0,0,Simple,
.4.3...4....2...,1,4,12,0,0,0,0,0,0,0,Simple,
....24...3.....4,1,4,12,0,0,0,0,0,0,0,Simple,
..3....1.31..2..,1,5,11,0,0,0,0,0,0,0,Simple,
.23.........1..3,1,4,12,0,0,0,0,0,0,0,Simple,
..1.....4.2..1.4,1,5,11,0,0,0,0,0,0,0,Simple,
...2.....2.41...,1,4,12,0,0,0,0,0,0,0,Simple,
..42....1....2.1,1,5,11,0,0,0,0,0,0,0,Simple,
.....1.4.431....,1,5,11,0,0,0,0,0,0,0,Simple,
.....3.1..1.2..3,1,5,11,0,0,0,0,0,0,0,Simple,
4.....4...1.3...,1,4,12,0,0,0,0,0,0,0,Simple,
..1.....1..43...,1,4,12,0,0,0,0,0,0,0,Simple,
2....1.....23.1.,1,5,11,0,0,0,0,0,0,0,Simple,
..3.4.1......1..,1,4,12,0,0,0,0,0,0,0,Simple,
.3..2...1.2.....,1,4,12,0,0,0,0,0,0,0,Simple,
.4....3.....41..,1,4,12,0,0,0,0,0,0,0,Simple,
4.32....2.4.....,1,5,11,0,0,0,0,0,0,0,Simple,
.....31.213.....,1,5,11,0,0,0,0,0,0,0,Simple,
.2......2.3..3.4,1,5,11,0,0,0,0,0,0,0,Simple,
..1....4.14..2..,1,5,11,0,0,0,0,0,0,0,Simple,
......4..32.4..3,1,5,11,0,0,0,0,0,0,0,Simple,
14.2........2..4,1,5,11,0,0,0,0,0,0,0,Simple,
4...3..1..3.....,1,4,12,0,0,0,0,0,0,0,Simple,
..42.....214....,1,5,11,0,0,0,0,0,0,0,Simple,
.2..1........42.,1,4,12,0,0,0,0,0,0,0,Simple,
.41......134....,1,5,11,0,0,0,0,0,0,0,Simple,
1.4..4.....2.1..,1,5,11,0,0,0,0,0,0,0,Simple,
....1...2..1..4.,1,4,12,0,0,0,0,0,0,0,Simple,
.......33.1.2...,1,4,12,0,0,0,0,0,0,0,Simple,
2..43..2....4...,1,5,11,0,0,0,0,0,0,0,Simple,
4..22..3....3...,1,5,11,0,0,0,0,0,0,0,Simple,
......144......2,1,4,12,0,0,0,0,0,0,0,Simple,
...1....1..3.2..,1,4,12,0,0,0,0,0,0,0,Simple,
....3.1....2..3.,1,4,12,0,0,0,0,0,0,0,Simple,
